Name,MC #,Symbol,Price,BTC,1h,24h,7d,14d,30d,45d,90d,200d,Mkt. Cap,MCAP BTC,24h Vol,24h Vol BTC,Circ. Supply,Total Supply,Max. Supply,Team,Advisors,Brand/Buzz,Product,Coin,Social,Communication,Business,GitHub,GitHub,Avg. volume,Age (mo),Winning months
DarkPayCoin,1640,DKPC,0.0043,0.00000054,-0.15,-13.09,-8.47,-79.73,-86.04,-92.77,-97.61,-97.61%,0.00,$ 0.00,476.53,$ 476.53,0.000,"5,245,535",--,40.95,---,---,10,70,44,20,100,---,15,"9,031",3,3
PrimeStone,1481,PSC,0.0022,0.00000028,-0.12,-0.57,32.43,-64.93,-66.85,-75.25,-77.94,-77.94%,18.49 K,$ 18.49 K,18.27,$ 18.27,8.355 MM,"8,399,685","60,000,000",40.80,0,0,10,65,43,40,100,40,---,854,4,4
Gentarium,815,GTM,0.3111,0.00003928,-0.17,-3.21,-9.60,-53.09,-59.83,-60.41,-57.88,-57.88%,1.03 MM,$ 1.03 MM,10.80 K,$ 10.80 K,3.312 MM,"3,311,668",--,40.75,43,0,0,66,48,0,100,---,30,"2,547",5,5
Quark,850,QRK,0.0033,0.00000042,0.00,-2.03,-39.81,30.06,102.12,8.03,-55.21,-50.66,864.50 K,$ 864.50 K,0.00,$ 0.00,258.480 MM,"258,480,269",--,40.70,---,---,10,80,30,0,70,---,30,16,65,65
WXCOINS,1633,WXC,0.0106,0.00000134,-0.09,-1.52,25.93,-98.95,-99.55,-97.77,-99.61,-99.61%,0.00,$ 0.00,287.71,$ 287.71,0.000,"7,015,102","31,000,000",40.70,---,---,0,100,29,0,70,---,15,"62,516",4,4
KARMA,796,KARMA,0.0003,0.00000004,-1.97,4.93,-0.89,6.18,-35.17,-34.11,-80.58,-80.58%,1.10 MM,$ 1.10 MM,2.94 K,$ 2.94 K,3.299 Bn,"9,469,148,945",--,40.65,43,0,10,60,48,90,70,---,15,"1,739",6,6
Woodcoin,1006,LOG,0.0500,0.00001449,0.00,0.00000000,0.00000000,-0.26,-17.15,-31.71,-30.95,-51.73,401.84 K,$ 401.84 K,0.00,$ 0.00,8.035 MM,"8,035,193",--,40.60,---,---,10,88,37,50,0,---,15,"2,184",47,47
Minereum,1390,MNE,0.0080,0.00000101,0.20,25.20,-27.64,43.52,8.56,7.86,-69.17,-90.27,46.39 K,$ 46.39 K,254.14,$ 254.14,5.813 MM,"5,813,233",--,40.60,0,0,10,98,43,0,100,---,10,84,21,21
Ice Rock Mining,546,ROCK2,0.2123,0.00002680,2.21,-3.20,45.41,9.14,-11.01,-31.04,-37.76,-37.76%,3.34 MM,$ 3.34 MM,28.71 K,$ 28.71 K,15.718 MM,"15,724,272",--,40.55,49,50,30,35,37,25,100,30,---,"1,735",6,6
Datarius Credit,1238,DTRC,0.0010,0.00000013,-7.81,2.68,17.65,42.64,12.24,23.89,-37.53,-69.70,129.53 K,$ 129.53 K,1.30 MM,$ 1.30 MM,127.756 MM,"239,992,867",--,40.55,66,25,50,48,53,5,100,---,0,"1,425,780",9,9
Bitdice,643,CSNO,0.0299,0.00000378,-0.13,-7.19,26.91,-7.22,-17.47,-25.42,-48.67,-59.70,2.09 MM,$ 2.09 MM,244.96,$ 244.96,70.000 MM,"100,000,000",--,40.50,0,0,30,78,52,20,100,---,0,819,16,16
Pigeoncoin,1001,PGN,0.0002,0.00000002,-0.09,-1.02,27.48,118.36,95.64,92.53,-18.35,-18.35%,409.65 K,$ 409.65 K,1.79 K,$ 1.79 K,2.601 Bn,"2,601,177,700","21,000,000,000",40.50,31,0,40,64,41,0,70,30,---,709,6,6
EvenCoin,293,EVN,0.4923,0.00006215,2.40,1.87,97.30,-26.01,71.94,102.13,733.46,733.46%,10.76 MM,$ 10.76 MM,1.06 MM,$ 1.06 MM,21.865 MM,"26,658,843","100,000,000",40.45,---,---,10,58,59,55,100,---,0,"485,088",5,5
MedicCoin,1183,MEDIC,0.0006,0.00000008,-0.30,-4.62,52.11,-61.01,-73.74,-74.34,-83.35,-97.00,165.88 K,$ 165.88 K,6.28 K,$ 6.28 K,266.172 MM,"266,172,331",--,40.45,83,0,10,88,37,20,70,---,10,"9,496",45,45
Mincoin,1341,MNC,0.0113,0.00000143,-0.11,1.80,25.58,23.70,11.83,7.98,-42.16,-44.17,61.88 K,$ 61.88 K,21.34,$ 21.34,5.476 MM,"5,475,673",--,40.45,---,---,50,60,27,5,100,---,30,"12,501",69,69
Trident Group,1527,TRDT,0.0062,0.00000078,0.00,0.00,-41.51,-73.25,-76.71,-77.91,-71.51,-74.37,7.51 K,$ 7.51 K,0.00,$ 0.00,1.213 MM,"3,000,000",--,40.40,---,---,50,78,34,0,100,---,0,0.9000,14,14
iBTC,1458,IBTC,0.0009,0.00000012,-0.35,27.62,65.75,-61.82,-35.82,14.21,-88.68,-88.68%,25.94 K,$ 25.94 K,184.71,$ 184.71,27.783 MM,"50,000,000",--,40.40,0,0,50,80,43,20,100,---,0,859,15,15
EUNOMIA,1240,ENTS,0.00000783,0.0000,-0.73,12.58,196.82,-34.15,-38.41,-52.84,-78.20,-78.20%,128.61 K,$ 128.61 K,28.40 K,$ 28.40 K,16.421 Bn,"19,973,330,191",--,40.35,---,---,30,75,36,5,100,---,10,"26,725",4,4
ShareX,1103,SEXC,0.0004,0.00000005,-0.23,25.12,117.68,80.39,-25.44,-25.34,-69.94,-94.37,249.00 K,$ 249.00 K,0.5800,$ 0.5800,645.515 MM,"1,000,000,000",--,40.35,43,0,0,88,52,0,100,---,0,"1,311",13,13
OP Coin,1283,OPC,0.00005075,0.00000001,0.21,26.36,20.90,-5.54,-43.03,-37.88,-68.46,-86.31,94.34 K,$ 94.34 K,57.22,$ 57.22,1.859 Bn,"2,473,656,069",--,40.35,---,---,30,83,28,45,100,---,10,155,13,13
FOIN,1623,FOIN,"1,636.47",0.20660174,-0.24,-2.82,11.29,59.62,53.06,64.62,110.97,110.97%,0.00,$ 0.00,1.02 MM,$ 1.02 MM,0.000,"90,716,806",--,40.35,---,---,10,90,29,50,30,---,20,"220,389",5,5
EquiTrader,732,EQT,0.1185,0.00001497,57.82,21.63,121.14,547.33,402.07,392.47,155.01,56.24,1.44 MM,$ 1.44 MM,6.32 K,$ 6.32 K,12.119 MM,"13,219,168",--,40.30,---,---,30,78,34,0,100,---,10,67,20,20
Crave,1321,CRAVE,0.0047,0.00000059,-6.49,-37.18,-0.66,-59.87,-42.03,-56.74,-85.65,-96.70,71.54 K,$ 71.54 K,33.56,$ 33.56,15.367 MM,"15,366,648",--,40.30,40,0,30,88,28,0,100,---,20,187,46,46
GoldBlocks,1358,GB,0.0037,0.00000047,-0.13,42.52,25.37,30.61,43.81,-7.39,-19.31,-66.80,57.70 K,$ 57.70 K,196.77,$ 196.77,15.564 MM,"15,563,873",--,40.30,---,---,30,80,35,5,30,---,15,69,32,32
Centaure,1624,CEN,0.0002,0.00000002,-0.12,-2.80,7.06,9.69,29.01,32.70,-88.86,-88.86%,0.00,$ 0.00,0.00,$ 0.00,0.000,"34,000,000",--,40.30,83,0,50,60,38,5,100,---,10,961,5,5
GlobalBoost-Y,1096,BSTY,0.0153,0.00000193,0.81,-78.56,-78.56,72.64,151.44,708.72,198.68,-9.73,255.74 K,$ 255.74 K,503.24,$ 503.24,16.769 MM,"16,769,471",--,40.25,45,0,40,68,41,5,30,30,---,629,52,52
Infinitecoin,1622,IFC,0.00002161,0.0000,0.00,-1.51,-1.86,50.09,27.16,21.02,-28.83,-53.68,0.00,$ 0.00,0.00,$ 0.00,0.000,"90,596,274,910",--,40.25,---,---,30,80,25,5,30,---,30,"25,881",67,67
Knekted,1181,KNT,0.0002,0.00000002,-0.47,10.51,40.85,21.95,-14.55,-74.62,-80.14,-80.14%,167.12 K,$ 167.12 K,1.27 K,$ 1.27 K,1.000 Bn,"1,000,000,000",--,40.20,---,---,30,70,46,0,100,---,0,104,4,4
Rocketcoin,1582,ROCK,0.00000702,0.0000,0.00,0.00000000,15.04,-84.18,-94.02,-96.64,-99.27,-99.27%,946.80,$ 946.80,0.00,$ 0.00,134.950 MM,"134,956,388","500,000,000",40.20,---,---,0,90,38,0,70,---,10,142,3,3
Infinipay,1621,IFP,0.0024,0.00000030,-0.12,-11.64,5.50,"4,014","3,571","1,091",725.04,725.04%,0.00,$ 0.00,169.64,$ 169.64,0.000,"1,629,086",--,40.15,---,---,0,100,34,0,70,---,5,0.2667,6,6
Plancoin,1389,PLAN,0.0017,0.00000050,-0.48,-0.31,0.09,-20.13,-29.45,-28.82,-75.71,-96.86,46.53 K,$ 46.53 K,12.78 K,$ 12.78 K,26.975 MM,"26,975,135","35,000,000",40.10,---,---,50,55,46,5,100,---,5,"7,428",9,9
Thunderstake,1359,TSC,0.00007902,0.00000001,-0.12,-2.80,-30.26,-26.67,-2.10,-1.10,-59.29,-59.29%,57.38 K,$ 57.38 K,84.82,$ 84.82,726.144 MM,"726,144,092",--,40.10,43,0,10,86,28,25,100,---,25,108,5,5
Carboncoin,952,CARBON,0.00003466,0.0000,0.00,38.64,38.64,-3.30,19.85,-18.01,6.94,-76.06,533.49 K,$ 533.49 K,39.61,$ 39.61,15.392 Bn,"15,392,022,532",--,40.05,---,---,30,78,39,5,30,---,10,0.5517,54,54
Ellaism,1211,ELLA,0.0077,0.00000098,-0.13,-5.59,23.91,-10.32,-37.26,-41.08,-76.09,-88.48,149.95 K,$ 149.95 K,179.47,$ 179.47,19.364 MM,"19,364,074","280,000,000",40.05,---,---,10,83,30,0,100,---,20,188,15,15
KanadeCoin,1368,KNDC,0.00000989,0.0000,-0.23,-36.73,-28.01,-24.29,-75.51,-41.08,-82.27,-95.55,54.13 K,$ 54.13 K,79.09,$ 79.09,5.471 Bn,"10,000,000,000",--,40.05,43,0,50,71,39,0,70,---,15,7,7,7
Kobocoin,1222,KOBO,0.0057,0.00000072,0.00000000,0.00000000,0.00000000,-50.49,-54.21,-68.49,-70.97,-84.74,140.41 K,$ 140.41 K,0.00,$ 0.00,24.700 MM,"24,700,248",--,39.95,---,---,10,83,28,20,30,---,30,18,48,48
Mirai,1498,MRI,0.0043,0.00000054,-0.80,-1.32,17.69,-33.41,-48.92,-59.68,-87.91,-87.91%,14.75 K,$ 14.75 K,3.54 K,$ 3.54 K,3.432 MM,"3,442,977","16,000,000",39.95,---,---,0,85,31,0,70,---,25,"1,944",5,5
Helper Search Token,1619,HSN,0.00000282,0.0000,2.62,26.89,75.75,152.67,32.73,107.10,-31.56,-31.56%,0.00,$ 0.00,16.12 K,$ 16.12 K,0.000,"10,000,000,000",--,39.95,---,---,10,80,41,0,70,---,10,"6,958",4,4
iEthereum,884,IETH,0.0428,0.00000540,-2.66,-40.56,-18.01,34.63,10.92,-4.12,181.84,148.15,768.85 K,$ 768.85 K,2.02 K,$ 2.02 K,17.982 MM,"18,000,000",--,39.90,0,0,10,88,54,0,100,---,0,917,15,15
PeepCoin,1226,PCN,0.00000264,0.0000,1.57,-50.09,13.27,-38.64,-51.91,-53.79,-72.96,-93.09,137.66 K,$ 137.66 K,1.04 K,$ 1.04 K,52.201 Bn,"91,400,533,803",--,39.85,---,---,0,78,45,0,0,---,20,654,19,19
Fountain,730,FTN,0.0301,0.00000380,1.87,1.38,-14.10,-12.31,-12.08,-12.08%,,,1.45 MM,$ 1.45 MM,148.32 K,$ 148.32 K,48.268 MM,"2,186,433,464",--,39.80,10,25,5,30,70,0,100,30,---,"138,209",1,1
LIFE,572,LIFE,0.0001,0.00000002,-0.34,5.90,4.82,81.68,200.79,45.56,80.60,55.35,2.87 MM,$ 2.87 MM,29.50 K,$ 29.50 K,23.442 Bn,"100,000,000,000","100,000,000,000",39.80,---,---,30,43,63,20,100,---,0,"4,882",15,15
LRM Coin,1367,LRM,0.0110,0.00000139,-33.60,-17.78,-72.12,-98.48,-99.53,-99.72,-99.72%,,54.16 K,$ 54.16 K,706.68,$ 706.68,4.910 MM,"4,910,141","41,000,000",39.80,17,0,15,57,49,5,100,30,---,"132,681",2,2
Block-Logic,1066,BLTG,0.0132,0.00000167,2.46,-7.67,-23.72,-39.12,-67.99,-15.46,-15.46%,,302.64 K,$ 302.64 K,1.26 K,$ 1.26 K,22.899 MM,"35,045,912",--,39.75,22,0,15,59,47,0,100,30,---,412,2,2
CrowdWiz,1313,WIZ,0.0092,0.00000116,-2.91,-18.03,-19.73,-56.13,-30.29,-51.07,-51.07%,,79.55 K,$ 79.55 K,200.13,$ 200.13,8.632 MM,"11,169,314",--,39.75,58,75,30,43,29,10,70,40,---,665,3,3
DOWCOIN,1261,DOW,0.0104,0.00000132,-0.23,8.23,45.57,-93.62,-95.24,-95.51,-96.28,-96.28%,112.90 K,$ 112.90 K,2.61 K,$ 2.61 K,10.811 MM,"2,000,000,000",--,39.75,14,0,40,31,58,5,100,30,---,"1,626",5,5
Kurrent,1339,KURT,0.0010,0.00000013,-0.13,152.73,-21.22,307.87,27.78,-34.44,12.50,-82.66,63.03 K,$ 63.03 K,12.49,$ 12.49,61.365 MM,"72,764,813","228,000,000",39.75,---,---,10,83,39,0,100,---,5,4,26,26
Grimcoin,1443,GRIM,0.0003,0.00000004,-0.13,-2.80,29.54,10.80,175.19,272.94,21.77,-60.84,30.16 K,$ 30.16 K,0.7100,$ 0.7100,95.414 MM,"101,050,836",--,39.75,---,---,10,88,38,0,70,---,5,209,15,15
Pepe Cash,295,PEPECASH,0.0152,0.00000192,-0.92,1.38,9.03,273.93,217.87,169.51,86.80,-12.50,10.67 MM,$ 10.67 MM,47.66 K,$ 47.66 K,701.884 MM,"701,884,009",--,39.70,---,---,10,78,48,5,70,---,0,"1,703",28,28
Dragon Token,1626,DT,1.50,0.00018896,0.35,0.22,1.80,72.96,74.11,84.24,20.71,20.71%,0.00,$ 0.00,0.00,$ 0.00,0.000,"21,406,200",--,39.70,---,---,50,65,34,70,100,---,5,0,3,3
Piggycoin,1152,PIGGY,0.0004,0.00000011,-0.48,-33.42,110.60,32.93,34.65,49.32,-16.25,-57.18,186.90 K,$ 186.90 K,143.09,$ 143.09,492.536 MM,"492,535,714",--,39.50,63,0,30,78,39,25,30,---,15,145,56,56
BFFDoom,1630,BFF,0.00000107,0.0000,-0.45,-6.79,-6.79,-17.01,-29.90,-5.87,-83.33,-83.33%,0.00,$ 0.00,2.14,$ 2.14,0.000,"16,000,000,000",--,39.45,---,---,0,89,34,0,100,---,10,4,5,5
EscrowCoin,1632,ESCO,0.0083,0.00000105,13.87,23.01,2.59,-83.46,-87.67,-84.28,-96.06,-96.06%,0.00,$ 0.00,3.25,$ 3.25,0.000,"3,328,745",--,39.45,---,---,10,100,26,0,100,---,5,916,6,6
Proton Token,1025,PTT,0.0002,0.00000002,-0.68,45.18,48.42,18.49,-7.61,14.79,-59.56,-89.98,373.65 K,$ 373.65 K,107.96 K,$ 107.96 K,2.394 Bn,"10,000,000,000",--,39.40,---,---,10,50,55,0,100,---,15,"74,344",7,7
InvestDigital,1629,IDT,0.0056,0.00000070,0.14,-2.94,-3.95,162.84,174.56,204.07,4.97,-81.34,0.00,$ 0.00,51.70 K,$ 51.70 K,0.000,"800,000,000",--,39.35,63,50,0,90,44,0,0,---,15,"139,515",13,13
FNKOS,579,FNKOS,0.0197,0.00000249,-0.23,10.04,-2.92,33.35,-15.02,55.69,-7.70,-7.70%,2.77 MM,$ 2.77 MM,1.67 K,$ 1.67 K,140.396 MM,"1,000,000,000",--,39.25,4,25,0,50,52,0,100,50,---,"9,604",7,7
Bitcoin Plus,811,XBC,8.59,0.00108475,-10.65,-12.43,110.15,72.47,43.20,36.66,39.48,-71.58,1.06 MM,$ 1.06 MM,9.71 K,$ 9.71 K,123.683 K,"123,683","1,000,000",39.25,40,0,10,78,31,5,0,---,55,"2,839",57,57
SkyHub Coin,1426,SHB,0.0941,0.00001188,-0.12,14.40,-29.69,-84.73,-92.27,-94.39,-94.39%,,33.36 K,$ 33.36 K,2.56 K,$ 2.56 K,354.463 K,"404,463","5,000,000",39.25,---,---,10,75,40,45,70,---,10,"9,799",3,3
AmsterdamCoin,1417,AMS,0.0007,0.00000009,0.00,32.00,32.00,98.30,46.77,254.53,9.26,-68.07,35.64 K,$ 35.64 K,0.00,$ 0.00,50.202 MM,"81,469,427",--,39.20,---,---,0,78,34,0,30,---,30,54,42,42
BlueCoin,1053,BLU,0.0006,0.00000007,-0.12,-2.77,29.59,-35.72,-34.70,-56.84,-66.94,-77.21,317.90 K,$ 317.90 K,222.07,$ 222.07,574.684 MM,"574,683,675",--,39.10,---,---,10,93,30,0,100,---,5,23,57,57
Valuto,1628,VLU,0.0019,0.00000025,-0.12,-4.07,26.30,81.68,59.99,12.49,-72.34,-72.34%,0.00,$ 0.00,76.00,$ 76.00,0.000,"47,394,375","133,000,007",39.10,---,---,30,80,38,5,70,---,0,178,3,3
ZB,1699,ZB,0.3371,0.00004256,-1.14,1.90,14.24,182.42,142.51,145.42,63.75,63.75%,0.00,$ 0.00,71.42 K,$ 71.42 K,0.000,"2,100,000,000",--,39.10,---,---,30,60,50,0,100,---,0,"29,577,720",4,4
Yuan Chain Coin,1700,YCC,0.0065,0.00000082,-0.16,-1.71,-2.95,31.39,12.26,11.19,-31.45,-31.45%,0.00,$ 0.00,258.21 K,$ 258.21 K,0.000,"10,000,000,000",--,39.10,0,0,0,60,57,0,100,30,---,"136,868",6,6
bitSilver,1171,BITSILVER,8.15,0.00102875,0.00,9.68,38.92,-5.94,-18.48,-19.60,-40.67,-54.10,173.41 K,$ 173.41 K,0.00,$ 0.00,21.281 K,"21,281",--,38.95,---,---,90,58,39,0,0,---,0,6,47,47
Bionic,1503,BNC,0.00002572,0.0000,-0.08,-28.78,-3.83,-22.59,-48.79,-55.52,-67.37,-67.37%,13.79 K,$ 13.79 K,22.75 K,$ 22.75 K,536.244 MM,"700,000,000",--,38.95,21,0,20,56,39,25,100,30,---,"9,843",5,5
W3Coin,1170,W3C,0.00000261,0.0000,-0.23,-45.70,-22.70,-75.12,-82.53,-89.95,-89.80,-99.40,173.51 K,$ 173.51 K,16.45,$ 16.45,66.462 Bn,"99,998,988,889",--,38.90,22,0,30,43,59,0,30,50,---,769,12,12
CHIPS,867,CHIPS,0.0385,0.00001115,0.00,0.14,-54.38,-11.24,-38.32,164.95,-29.90,-80.09,808.27 K,$ 808.27 K,0.00,$ 0.00,20.995 MM,"20,995,342","21,000,000",38.85,---,---,90,68,26,40,0,---,5,26,16,16
Thrive Token,715,THRT,0.0153,0.00000193,14.63,-10.15,167.48,112.22,65.73,116.50,73.04,-40.14,1.58 MM,$ 1.58 MM,4.33 K,$ 4.33 K,103.192 MM,"202,027,490",--,38.85,86,50,0,48,49,5,100,---,15,"31,705",7,7
Italian Lira,1394,ITL,0.00000787,0.0000,-8.88,19.97,45.07,-66.71,-59.52,-80.90,-74.33,-74.33%,45.56 K,$ 45.56 K,48.42 K,$ 48.42 K,5.789 Bn,"100,000,000,000",--,38.80,---,---,0,70,51,0,0,---,15,"55,572",4,4
Orbis Token,1338,OBT,0.0033,0.00000042,0.00,0.00000000,-2.62,-14.68,-39.35,2.45,-77.93,-77.93%,63.27 K,$ 63.27 K,0.00,$ 0.00,19.167 MM,"68,960,126","68,960,126",38.70,63,0,30,40,45,75,100,---,10,60,6,6
Jesus Coin,1112,JC,0.00001331,0.0000,1.04,1.45,40.88,88.78,284.68,74.62,41.99,-75.63,239.27 K,$ 239.27 K,0.7100,$ 0.7100,17.980 Bn,"20,325,184,344",--,38.70,40,0,30,70,48,0,100,---,0,44,12,12
Elementrem,1250,ELE,0.0047,0.00000059,0.00,0.00000000,0.00,0.00,0.00,7.25,-43.81,-62.66,123.30 K,$ 123.30 K,0.00,$ 0.00,26.206 MM,"26,205,539",--,38.60,---,---,10,83,45,0,30,---,0,0,30,30
BumbaCoin,1518,BUMBA,0.0004,0.00000005,0.00,-0.48,-28.91,-2.12,-19.86,-54.35,-76.81,-91.29,9.05 K,$ 9.05 K,0.00,$ 0.00,23.336 MM,"23,335,668",--,38.55,---,---,10,78,34,20,70,---,15,2,34,34
X12 Coin,1724,X12,0.0063,0.00000080,-0.12,-17.00,-10.52,-56.43,-67.93,-60.03,-89.66,-89.66%,0.00,$ 0.00,75.19,$ 75.19,0.000,"14,855,147","18,132,000",38.55,---,---,0,100,26,50,0,---,15,"1,871",4,4
SpectrumCash,1725,XSM,0.00007902,0.00000001,-0.12,-12.46,-28.79,11.65,11.65%,,,,0.00,$ 0.00,271.78,$ 271.78,0.000,"3,330,000,938",--,38.55,43,0,10,80,26,0,70,---,40,"3,865",1,1
GeyserCoin,1419,GSR,0.0335,0.00000423,-0.13,1.17,22.08,331.34,22.32,174.08,-5.62,-92.93,35.21 K,$ 35.21 K,13.62,$ 13.62,1.051 MM,"1,051,212","4,500,000",38.50,---,---,10,83,19,0,100,---,30,52,18,18
TransferCoin,712,TX,0.2076,0.00002620,-1.44,-3.29,13.49,149.96,142.10,148.44,2.05,-52.64,1.59 MM,$ 1.59 MM,38.44 K,$ 38.44 K,7.678 MM,"7,678,456",--,38.45,0,0,10,68,40,5,70,---,40,"36,674",42,42
Digital Money Bits,1408,DMB,0.0004,0.00000005,24.83,21.50,8.48,85.38,39.85,97.10,-64.06,-92.91,38.77 K,$ 38.77 K,5.63,$ 5.63,98.140 MM,"108,139,508","131,250,000",38.40,---,---,10,100,23,0,100,---,5,96,20,20
Dreamcoin,1398,DRM,0.0167,0.00000211,-11.97,3.54,20.62,-13.18,20.46,94.68,-9.10,-56.02,42.26 K,$ 42.26 K,4.41,$ 4.41,2.534 MM,"2,534,113",--,38.40,---,---,0,93,30,25,100,---,5,8,57,57
Ultiledger,482,ULT,0.0069,0.00000088,-0.26,-0.91,4.08,1.86,12.45,12.45%,,,4.18 MM,$ 4.18 MM,642.74 K,$ 642.74 K,602.776 MM,"4,500,000,000",--,38.35,---,---,0,39,36,5,70,---,60,"23,204",1,1
Monster Byte Inc,946,MBI,0.0326,0.00000944,0.00000000,0.00,135.30,27.18,-1.21,1.42,-40.36,-25.48,548.40 K,$ 548.40 K,0.00,$ 0.00,16.823 MM,"40,000,000",--,38.30,---,---,10,73,43,40,100,---,0,36,18,18
Canada eCoin,1230,CDN,0.0014,0.00000040,-0.48,-15.05,-38.34,-41.96,-20.76,-42.61,-63.57,-83.27,134.63 K,$ 134.63 K,79.79,$ 79.79,97.416 MM,"97,415,544",--,38.30,---,---,10,88,28,0,100,---,10,59,57,57
TEKcoin,1377,TEK,0.00003578,0.00000001,0.00,0.00000000,0.00,0.00,4.92,-11.55,-71.96,-75.60,50.59 K,$ 50.59 K,0.00,$ 0.00,1.414 Bn,"1,414,054,562",--,38.25,---,---,0,80,39,0,0,---,20,5,57,57
Bitcoin X,1533,BTX,0.0024,0.00000030,-1.08,15.89,52.81,-5.66,-44.15,-87.39,-97.78,-97.78%,6.74 K,$ 6.74 K,169.63,$ 169.63,2.864 MM,"20,998,348",--,38.20,---,---,30,62,46,0,100,---,0,334,3,3
Nyancoin,1122,NYAN,0.0007,0.00000009,-0.11,-12.39,45.96,30.54,120.13,97.16,120.18,-39.51,229.63 K,$ 229.63 K,3.33,$ 3.33,322.806 MM,"322,805,606","337,000,000",38.15,---,---,30,80,35,0,0,---,10,71,60,60
Opal,1243,OPAL,0.0084,0.00000106,0.00,-16.75,-16.75,10.69,3.21,-25.46,-50.45,-63.69,127.82 K,$ 127.82 K,0.00,$ 0.00,15.155 MM,"15,155,423",--,38.10,43,0,10,98,20,5,100,---,20,2,53,53
Neuro,1479,NRO,0.0003,0.00000004,-0.13,-2.80,30.94,182.08,57.84,6.81,-2.24,-80.56,18.77 K,$ 18.77 K,77.55,$ 77.55,59.401 MM,"61,401,326",--,38.10,---,---,10,83,34,5,100,---,5,18,20,20
EmberCoin,1590,EMB,0.00000005,0.0000,0.00,2.20,115.27,-10.91,-57.17,7.86,-51.99,-88.11,0.00,$ 0.00,0.00,$ 0.00,0.000,"861,773,921,917",--,38.05,---,---,0,80,23,50,70,---,30,459,18,18
Crystal Clear,1446,CCT,0.0055,0.00000069,-0.13,-5.17,-5.17,-49.48,-58.96,-58.03,-75.13,-85.10,29.57 K,$ 29.57 K,1.90,$ 1.90,5.424 MM,"6,924,060","10,000,000",38.00,63,25,30,68,39,5,100,---,0,28,16,16
ParallelCoin,1482,DUO,0.0586,0.00000739,-0.13,-63.97,-16.84,-28.63,-58.86,-67.08,-75.73,-89.91,18.43 K,$ 18.43 K,3.11,$ 3.11,314.719 K,"314,719",--,38.00,---,---,0,78,43,0,0,---,15,137,39,39
Bitcoin Planet,1554,BTPL,0.0007,0.00000009,-0.98,-2.80,16.61,-17.72,-46.56,-56.08,-75.42,-93.09,4.84 K,$ 4.84 K,17.59,$ 17.59,6.804 MM,"7,302,962",--,38.00,---,---,10,83,34,0,100,---,5,7,19,19
Hyper Pay,1723,HPY,0.0023,0.00000029,0.00,0.00,-2.68,59.45,78.81,33.76,-19.83,-72.69,0.00,$ 0.00,0.00,$ 0.00,0.000,"2,650,000,000",--,38.00,25,0,10,63,21,50,100,50,---,297,13,13
ArcticCoin,1155,ARC,0.0072,0.00000091,44.63,88.83,132.43,117.45,86.27,51.48,-42.81,-70.20,185.05 K,$ 185.05 K,1.48 K,$ 1.48 K,25.650 MM,"25,650,015",--,37.90,---,---,0,78,24,5,100,---,30,105,28,28
Zeitcoin,1190,ZEIT,0.00000439,0.0000,0.82,14.15,40.10,-67.17,-73.52,-78.00,-87.98,-93.01,162.41 K,$ 162.41 K,369.14,$ 369.14,36.971 Bn,"36,971,232,036",--,37.85,---,---,30,88,13,5,100,---,20,189,59,59
MassGrid,395,MGD,0.0866,0.00001093,0.24,-5.33,9.44,45.78,35.14,17.24,40.69,40.69%,6.33 MM,$ 6.33 MM,35.85 K,$ 35.85 K,73.053 MM,"134,235,258",--,37.75,43,25,10,48,33,50,70,---,40,"7,144",6,6
Oceanlab,1331,OCL,0.0014,0.00000018,0.19,1.64,31.71,-60.29,-63.78,-79.44,-81.47,-83.86,67.39 K,$ 67.39 K,67.18,$ 67.18,46.500 MM,"50,000,000",--,37.70,21,0,20,48,56,0,100,0,---,121,17,17
808Coin,1434,808,0.00000003,0.0000,0.34,-4.20,-53.82,-59.16,-72.70,-82.78,-92.32,-99.46,31.24 K,$ 31.24 K,124.35,$ 124.35,1.098 Tn,"1,097,726,943,145",--,37.70,---,---,30,78,28,20,70,---,10,395,30,30
PROUD Money,1722,PROUD,0.0088,0.00000111,10.86,-12.20,-45.54,-30.78,115.16,149.61,42.64,-33.90,0.00,$ 0.00,74.19,$ 74.19,0.000,"5,711,511,682",--,37.70,---,---,30,83,23,0,100,---,10,120,28,28
GeoCoin,701,GEO,0.5296,0.00006687,-0.13,-2.97,-7.20,61.14,39.84,22.20,-23.87,-39.10,1.68 MM,$ 1.68 MM,3.78 K,$ 3.78 K,3.181 MM,"4,000,000",--,37.55,0,0,50,80,46,45,0,---,0,"1,130",47,47
CompuCoin,1484,CPN,0.0009,0.00000027,0.00,0.00000000,0.00,0.00,0.00,0.00,-62.63,-66.67,18.06 K,$ 18.06 K,0.00,$ 0.00,19.615 MM,"19,615,019",--,37.55,---,---,30,80,34,0,30,---,5,0,43,43
Animecoin,1720,ANI,0.0004,0.00000012,0.00,0.00000000,0.00,0.00,-22.42,-32.97,-63.08,-94.11,0.00,$ 0.00,0.00,$ 0.00,0.000,--,--,37.55,---,---,50,83,19,0,100,---,5,6,59,59
Adenz,1721,DNZ,0.00004484,0.00000001,-0.48,-0.31,0.11,-30.77,-86.00,-86.89,-95.74,-95.74%,0.00,$ 0.00,0.1900,$ 0.1900,0.000,"5,333,061",--,37.55,---,---,0,85,34,0,70,---,10,0.9655,5,5
